0,1,2,3,4,5,6
"Stoke
1
–
Manchester City
1",Interwetten,+220,+220,+120,"Tuesday, 16 Feb 2010, 18:45",1:1
"Stoke
1
–
Manchester City
1",Pinnacle,+229,+225,+143,"Tuesday, 16 Feb 2010, 18:45",1:1
"Stoke
1
–
Manchester City
1",Unibet,+200,+225,+129,"Tuesday, 16 Feb 2010, 18:45",1:1
"Stoke
1
–
Manchester City
1",William Hill,+210,+229,+129,"Tuesday, 16 Feb 2010, 18:45",1:1
"Liverpool
2
–
Blackburn
1",bet-at-home,-286,+350,+750,"Sunday, 28 Feb 2010, 14:00",2:1
"Liverpool
2
–
Blackburn
1",bet365,-303,+375,+1000,"Sunday, 28 Feb 2010, 14:00",2:1
"Liverpool
2
–
Blackburn
1",bwin,-286,+325,+825,"Sunday, 28 Feb 2010, 14:00",2:1
"Liverpool
2
–
Blackburn
1",Interwetten,-270,+350,+719,"Sunday, 28 Feb 2010, 14:00",2:1
"Liverpool
2
–
Blackburn
1",Pinnacle,-303,+434,+1160,"Sunday, 28 Feb 2010, 14:00",2:1
"Liverpool
2
–
Blackburn
1",Unibet,-286,+334,+850,"Sunday, 28 Feb 2010, 14:00",2:1
"Liverpool
2
–
Blackburn
1",William Hill,-278,+350,+800,"Sunday, 28 Feb 2010, 14:00",2:1
"Bolton
1
–
Wolves
0",bet-at-home,+100,+220,+270,"Saturday, 27 Feb 2010, 14:00",1:0
"Bolton
1
–
Wolves
0",bet365,+100,+225,+300,"Saturday, 27 Feb 2010, 14:00",1:0
"Bolton
1
–
Wolves
0",bwin,-111,+229,+295,"Saturday, 27 Feb 2010, 14:00",1:0
"Bolton
1
–
Wolves
0",Interwetten,-111,+229,+290,"Saturday, 27 Feb 2010, 14:00",1:0
"Bolton
1
–
Wolves
0",Pinnacle,+112,+239,+296,"Saturday, 27 Feb 2010, 14:00",1:0
"Bolton
1
–
Wolves
0",Unibet,+100,+225,+275,"Saturday, 27 Feb 2010, 14:00",1:0
"Bolton
1
–
Wolves
0",William Hill,+100,+229,+280,"Saturday, 27 Feb 2010, 14:00",1:0
"Chelsea
2
–
Arsenal
0",bet-at-home,-133,+250,+340,"Sunday, 07 Feb 2010, 15:00",2:0
"Chelsea
2
–
Arsenal
0",bet365,-120,+250,+350,"Sunday, 07 Feb 2010, 15:00",2:0
"Chelsea
2
–
Arsenal
0",bwin,-133,+245,+350,"Sunday, 07 Feb 2010, 15:00",2:0
"Chelsea
2
–
Arsenal
0",Interwetten,-118,+240,+300,"Sunday, 07 Feb 2010, 15:00",2:0
"Chelsea
2
–
Arsenal
0",Pinnacle,-114,+261,+378,"Sunday, 07 Feb 2010, 15:00",2:0
"Chelsea
2
–
Arsenal
0",Unibet,-125,+240,+350,"Sunday, 07 Feb 2010, 15:00",2:0
"Chelsea
2
–
Arsenal
0",William Hill,-120,+240,+350,"Sunday, 07 Feb 2010, 15:00",2:0
"Wolves
1
–
Tottenham
0",bet-at-home,+350,+245,-133,"Wednesday, 10 Feb 2010, 18:45",1:0
"Wolves
1
–
Tottenham
0",bet365,+350,+260,-125,"Wednesday, 10 Feb 2010, 18:45",1:0
"Wolves
1
–
Tottenham
0",bwin,+359,+240,-133,"Wednesday, 10 Feb 2010, 18:45",1:0
"Wolves
1
–
Tottenham
0",Interwetten,+330,+240,-125,"Wednesday, 10 Feb 2010, 18:45",1:0
"Wolves
1
–
Tottenham
0",Pinnacle,+401,+273,-123,"Wednesday, 10 Feb 2010, 18:45",1:0
"Wolves
1
–
Tottenham
0",Unibet,+365,+240,-130,"Wednesday, 10 Feb 2010, 18:45",1:0
"Wolves
1
–
Tottenham
0",William Hill,+400,+250,-137,"Wednesday, 10 Feb 2010, 18:45",1:0
"Hull
1
–
Chelsea
1",bet-at-home,+1000,+425,-400,"Tuesday, 02 Feb 2010, 18:45",1:1
"Hull
1
–
Chelsea
1",bet365,+1200,+450,-400,"Tuesday, 02 Feb 2010, 18:45",1:1
"Hull
1
–
Chelsea
1",bwin,+1000,+425,-400,"Tuesday, 02 Feb 2010, 18:45",1:1
"Hull
1
–
Chelsea
1",Interwetten,+1100,+400,-400,"Tuesday, 02 Feb 2010, 18:45",1:1
"Hull
1
–
Chelsea
1",Pinnacle,+1432,+478,-385,"Tuesday, 02 Feb 2010, 18:45",1:1
"Hull
1
–
Chelsea
1",Unibet,+950,+425,-370,"Tuesday, 02 Feb 2010, 18:45",1:1
"Hull
1
–
Chelsea
1",William Hill,+1100,+450,-400,"Tuesday, 02 Feb 2010, 18:45",1:1
"Manchester Utd
3
–
West Ham
0",bet-at-home,-500,+500,+1100,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester Utd
3
–
West Ham
0",bet365,-500,+550,+1400,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester Utd
3
–
West Ham
0",bwin,-556,+525,+1300,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester Utd
3
–
West Ham
0",Interwetten,-500,+450,+1300,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester Utd
3
–
West Ham
0",Pinnacle,-476,+595,+1600,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester Utd
3
–
West Ham
0",Unibet,-500,+500,+1200,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester Utd
3
–
West Ham
0",William Hill,-500,+500,+1400,"Tuesday, 23 Feb 2010, 19:00",3:0
"Manchester City
0
–
Liverpool
0",bet-at-home,+154,+225,+160,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester City
0
–
Liverpool
0",bet365,+179,+220,+160,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester City
0
–
Liverpool
0",bwin,+160,+220,+160,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester City
0
–
Liverpool
0",Interwetten,+150,+220,+170,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester City
0
–
Liverpool
0",Pinnacle,+198,+229,+164,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester City
0
–
Liverpool
0",Unibet,+170,+215,+154,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester City
0
–
Liverpool
0",William Hill,+170,+220,+162,"Sunday, 21 Feb 2010, 14:00",0:0
"Manchester Utd
5
–
Portsmouth
0",bet-at-home,-1000,+700,+1900,"Saturday, 06 Feb 2010, 14:00",5:0
"Manchester Utd
5
–
Portsmouth
0",bet365,-769,+750,+2200,"Saturday, 06 Feb 2010, 14:00",5:0
"Manchester Utd
5
–
Portsmouth
0",bwin,-1000,+750,+1700,"Saturday, 06 Feb 2010, 14:00",5:0
"Manchester Utd
5
–
Portsmouth
0",Interwetten,-833,+600,+2100,"Saturday, 06 Feb 2010, 14:00",5:0
"Manchester Utd
5
–
Portsmouth
0",Pinnacle,-588,+725,+2100,"Saturday, 06 Feb 2010, 14:00",5:0
"Manchester Utd
5
–
Portsmouth
0",Unibet,-833,+650,+1600,"Saturday, 06 Feb 2010, 14:00",5:0
"Manchester Utd
5
–
Portsmouth
0",William Hill,-909,+650,+2200,"Saturday, 06 Feb 2010, 14:00",5:0
"Stoke
1
–
Arsenal
3",bet-at-home,+380,+250,-143,"Saturday, 27 Feb 2010, 16:30",1:3
"Stoke
1
–
Arsenal
3",bet365,+400,+260,-137,"Saturday, 27 Feb 2010, 16:30",1:3
"Stoke
1
–
Arsenal
3",bwin,+425,+250,-154,"Saturday, 27 Feb 2010, 16:30",1:3
"Stoke
1
–
Arsenal
3",Interwetten,+359,+250,-133,"Saturday, 27 Feb 2010, 16:30",1:3
"Stoke
1
–
Arsenal
3",Pinnacle,+438,+281,-133,"Saturday, 27 Feb 2010, 16:30",1:3
"Stoke
1
–
Arsenal
3",Unibet,+375,+250,-139,"Saturday, 27 Feb 2010, 16:30",1:3
"Stoke
1
–
Arsenal
3",William Hill,+450,+240,-143,"Saturday, 27 Feb 2010, 16:30",1:3
"Wolves
0
–
Chelsea
2",bet-at-home,+700,+359,-286,"Saturday, 20 Feb 2010, 14:00",0:2
"Wolves
0
–
Chelsea
2",bet365,+800,+375,-278,"Saturday, 20 Feb 2010, 14:00",0:2
"Wolves
0
–
Chelsea
2",bwin,+825,+384,-333,"Saturday, 20 Feb 2010, 14:00",0:2
"Wolves
0
–
Chelsea
2",Interwetten,+800,+359,-303,"Saturday, 20 Feb 2010, 14:00",0:2
"Wolves
0
–
Chelsea
2",Pinnacle,+902,+380,-256,"Saturday, 20 Feb 2010, 14:00",0:2
"Wolves
0
–
Chelsea
2",Unibet,+750,+359,-286,"Saturday, 20 Feb 2010, 14:00",0:2
"Wolves
0
–
Chelsea
2",William Hill,+850,+350,-278,"Saturday, 20 Feb 2010, 14:00",0:2
"Fulham
2
–
Birmingham
1",bet-at-home,+100,+220,+270,"Sunday, 21 Feb 2010, 14:00",2:1
"Fulham
2
–
Birmingham
1",bet365,+110,+225,+275,"Sunday, 21 Feb 2010, 14:00",2:1
"Fulham
2
–
Birmingham
1",bwin,+104,+225,+250,"Sunday, 21 Feb 2010, 14:00",2:1
"Fulham
2
–
Birmingham
1",Interwetten,+110,+225,+240,"Sunday, 21 Feb 2010, 14:00",2:1
"Fulham
2
–
Birmingham
1",Pinnacle,+108,+240,+308,"Sunday, 21 Feb 2010, 14:00",2:1
"Fulham
2
–
Birmingham
1",Unibet,+104,+225,+254,"Sunday, 21 Feb 2010, 14:00",2:1
"Fulham
2
–
Birmingham
1",William Hill,+110,+220,+260,"Sunday, 21 Feb 2010, 14:00",2:1
"Blackburn
1
–
Hull
0",bet-at-home,-125,+240,+330,"Wednesday, 10 Feb 2010, 19:00",1:0
"Blackburn
1
–
Hull
0",bet365,-118,+240,+333,"Wednesday, 10 Feb 2010, 19:00",1:0
"Blackburn
1
–
Hull
0",bwin,-125,+240,+330,"Wednesday, 10 Feb 2010, 19:00",1:0
"Blackburn
1
–
Hull
0",Interwetten,-125,+240,+330,"Wednesday, 10 Feb 2010, 19:00",1:0
"Blackburn
1
–
Hull
0",Pinnacle,-105,+252,+343,"Wednesday, 10 Feb 2010, 19:00",1:0
"Blackburn
1
–
Hull
0",Unibet,-118,+235,+325,"Wednesday, 10 Feb 2010, 19:00",1:0
"Blackburn
1
–
Hull
0",William Hill,-120,+240,+350,"Wednesday, 10 Feb 2010, 19:00",1:0
"Aston Villa
5
–
Burnley
2",bet-at-home,-286,+330,+800,"Sunday, 21 Feb 2010, 13:00",5:2
"Aston Villa
5
–
Burnley
2",bet365,-278,+350,+900,"Sunday, 21 Feb 2010, 13:00",5:2
"Aston Villa
5
–
Burnley
2",bwin,-286,+350,+750,"Sunday, 21 Feb 2010, 13:00",5:2
"Aston Villa
5
–
Burnley
2",Interwetten,-250,+330,+650,"Sunday, 21 Feb 2010, 13:00",5:2
"Aston Villa
5
–
Burnley
2",Pinnacle,-256,+390,+910,"Sunday, 21 Feb 2010, 13:00",5:2
"Aston Villa
5
–
Burnley
2",Unibet,-303,+340,+900,"Sunday, 21 Feb 2010, 13:00",5:2
"Aston Villa
5
–
Burnley
2",William Hill,-278,+350,+800,"Sunday, 21 Feb 2010, 13:00",5:2
"Fulham
3
–
Burnley
0",bet-at-home,-143,+250,+380,"Tuesday, 09 Feb 2010, 19:00",3:0
"Fulham
3
–
Burnley
0",bet365,-125,+240,+400,"Tuesday, 09 Feb 2010, 19:00",3:0
"Fulham
3
–
Burnley
0",bwin,-154,+250,+425,"Tuesday, 09 Feb 2010, 19:00",3:0
"Fulham
3
–
Burnley
0",Interwetten,-143,+250,+390,"Tuesday, 09 Feb 2010, 19:00",3:0
"Fulham
3
–
Burnley
0",Pinnacle,-118,+252,+418,"Tuesday, 09 Feb 2010, 19:00",3:0
"Fulham
3
–
Burnley
0",Unibet,-133,+240,+375,"Tuesday, 09 Feb 2010, 19:00",3:0
"Fulham
3
–
Burnley
0",William Hill,-137,+240,+425,"Tuesday, 09 Feb 2010, 19:00",3:0
"Wigan
1
–
Liverpool
0",bet-at-home,+495,+270,-182,"Monday, 08 Mar 2010, 19:00",1:0
"Wigan
1
–
Liverpool
0",bet365,+550,+275,-175,"Monday, 08 Mar 2010, 19:00",1:0
"Wigan
1
–
Liverpool
0",bwin,+550,+285,-200,"Monday, 08 Mar 2010, 19:00",1:0
"Wigan
1
–
Liverpool
0",Interwetten,+459,+260,-167,"Monday, 08 Mar 2010, 19:00",1:0
"Wigan
1
–
Liverpool
0",Pinnacle,+615,+312,-175,"Monday, 08 Mar 2010, 19:00",1:0
"Wigan
1
–
Liverpool
0",Unibet,+475,+265,-167,"Monday, 08 Mar 2010, 19:00",1:0
"Wigan
1
–
Liverpool
0",William Hill,+500,+260,-161,"Monday, 08 Mar 2010, 19:00",1:0
"Blackburn
3
–
Bolton
0",bet-at-home,-105,+225,+280,"Sunday, 21 Feb 2010, 11:00",3:0
"Blackburn
3
–
Bolton
0",bet365,+110,+220,+275,"Sunday, 21 Feb 2010, 11:00",3:0
"Blackburn
3
–
Bolton
0",bwin,+100,+229,+260,"Sunday, 21 Feb 2010, 11:00",3:0
"Blackburn
3
–
Bolton
0",Interwetten,+100,+229,+260,"Sunday, 21 Feb 2010, 11:00",3:0
"Blackburn
3
–
Bolton
0",Pinnacle,+114,+236,+287,"Sunday, 21 Feb 2010, 11:00",3:0
"Blackburn
3
–
Bolton
0",Unibet,+100,+225,+275,"Sunday, 21 Feb 2010, 11:00",3:0
"Blackburn
3
–
Bolton
0",William Hill,-105,+210,+300,"Sunday, 21 Feb 2010, 11:00",3:0
"Fulham
1
–
Portsmouth
0",bet-at-home,-133,+229,+380,"Wednesday, 03 Feb 2010, 19:00",1:0
"Fulham
1
–
Portsmouth
0",bet365,-110,+225,+350,"Wednesday, 03 Feb 2010, 19:00",1:0
"Fulham
1
–
Portsmouth
0",bwin,-133,+229,+380,"Wednesday, 03 Feb 2010, 19:00",1:0
"Fulham
1
–
Portsmouth
0",Interwetten,-125,+220,+370,"Wednesday, 03 Feb 2010, 19:00",1:0
"Fulham
1
–
Portsmouth
0",Pinnacle,-105,+235,+378,"Wednesday, 03 Feb 2010, 19:00",1:0
"Fulham
1
–
Portsmouth
0",Unibet,-125,+235,+350,"Wednesday, 03 Feb 2010, 19:00",1:0
"Fulham
1
–
Portsmouth
0",William Hill,-137,+240,+400,"Wednesday, 03 Feb 2010, 19:00",1:0
"Hull
2
–
Manchester City
1",bet-at-home,+425,+250,-154,"Saturday, 06 Feb 2010, 14:00",2:1
"Hull
2
–
Manchester City
1",bet365,+400,+260,-137,"Saturday, 06 Feb 2010, 14:00",2:1
"Hull
2
–
Manchester City
1",bwin,+400,+260,-154,"Saturday, 06 Feb 2010, 14:00",2:1
"Hull
2
–
Manchester City
1",Interwetten,+390,+250,-143,"Saturday, 06 Feb 2010, 14:00",2:1
"Hull
2
–
Manchester City
1",Pinnacle,+409,+274,-125,"Saturday, 06 Feb 2010, 14:00",2:1
"Hull
2
–
Manchester City
1",Unibet,+355,+250,-133,"Saturday, 06 Feb 2010, 14:00",2:1
"Hull
2
–
Manchester City
1",William Hill,+400,+250,-137,"Saturday, 06 Feb 2010, 14:00",2:1
"Everton
5
–
Hull
1",bet-at-home,-286,+350,+750,"Sunday, 07 Mar 2010, 15:00",5:1
"Everton
5
–
Hull
1",bet365,-250,+333,+800,"Sunday, 07 Mar 2010, 15:00",5:1
"Everton
5
–
Hull
1",bwin,-286,+350,+750,"Sunday, 07 Mar 2010, 15:00",5:1
"Everton
5
–
Hull
1",Interwetten,-250,+330,+650,"Sunday, 07 Mar 2010, 15:00",5:1
"Everton
5
–
Hull
1",Pinnacle,-250,+370,+900,"Sunday, 07 Mar 2010, 15:00",5:1
"Everton
5
–
Hull
1",Unibet,-238,+320,+650,"Sunday, 07 Mar 2010, 15:00",5:1
"Everton
5
–
Hull
1",William Hill,-278,+350,+800,"Sunday, 07 Mar 2010, 15:00",5:1
"Sunderland
4
–
Bolton
0",bet-at-home,+100,+235,+250,"Tuesday, 09 Mar 2010, 18:45",4:0
"Sunderland
4
–
Bolton
0",bet365,+120,+220,+250,"Tuesday, 09 Mar 2010, 18:45",4:0
"Sunderland
4
–
Bolton
0",bwin,+100,+225,+265,"Tuesday, 09 Mar 2010, 18:45",4:0
"Sunderland
4
–
Bolton
0",Interwetten,+110,+225,+240,"Tuesday, 09 Mar 2010, 18:45",4:0
"Sunderland
4
–
Bolton
0",Pinnacle,+122,+233,+269,"Tuesday, 09 Mar 2010, 18:45",4:0
"Sunderland
4
–
Bolton
0",Unibet,+110,+225,+240,"Tuesday, 09 Mar 2010, 18:45",4:0
"Birmingham
1
–
Wigan
0",bet-at-home,-118,+229,+320,"Saturday, 27 Feb 2010, 14:00",1:0
"Birmingham
1
–
Wigan
0",bet365,-110,+240,+320,"Saturday, 27 Feb 2010, 14:00",1:0
"Birmingham
1
–
Wigan
0",bwin,-125,+229,+345,"Saturday, 27 Feb 2010, 14:00",1:0
"Birmingham
1
–
Wigan
0",Interwetten,+100,+229,+260,"Saturday, 27 Feb 2010, 14:00",1:0
"Birmingham
1
–
Wigan
0",Pinnacle,-108,+249,+363,"Saturday, 27 Feb 2010, 14:00",1:0
"Birmingham
1
–
Wigan
0",Unibet,-111,+225,+315,"Saturday, 27 Feb 2010, 14:00",1:0
"Birmingham
1
–
Wigan
0",William Hill,-110,+229,+320,"Saturday, 27 Feb 2010, 14:00",1:0
"Portsmouth
1
–
Birmingham
2",bet-at-home,+125,+215,+210,"Tuesday, 09 Mar 2010, 18:45",1:2
"Portsmouth
1
–
Birmingham
2",bet365,+129,+229,+210,"Tuesday, 09 Mar 2010, 18:45",1:2
"Portsmouth
1
–
Birmingham
2",bwin,+129,+220,+200,"Tuesday, 09 Mar 2010, 18:45",1:2
"Portsmouth
1
–
Birmingham
2",Interwetten,+129,+220,+200,"Tuesday, 09 Mar 2010, 18:45",1:2
"Portsmouth
1
–
Birmingham
2",Pinnacle,+127,+243,+248,"Tuesday, 09 Mar 2010, 18:45",1:2
"Portsmouth
1
–
Birmingham
2",Unibet,+125,+225,+210,"Tuesday, 09 Mar 2010, 18:45",1:2
"Manchester City
2
–
Bolton
0",bet-at-home,-222,+300,+620,"Tuesday, 09 Feb 2010, 18:45",2:0
"Manchester City
2
–
Bolton
0",bet365,-250,+350,+750,"Tuesday, 09 Feb 2010, 18:45",2:0
"Manchester City
2
–
Bolton
0",bwin,-263,+325,+725,"Tuesday, 09 Feb 2010, 18:45",2:0
"Manchester City
2
–
Bolton
0",Interwetten,-250,+330,+650,"Tuesday, 09 Feb 2010, 18:45",2:0
"Manchester City
2
–
Bolton
0",Pinnacle,-238,+395,+765,"Tuesday, 09 Feb 2010, 18:45",2:0
"Manchester City
2
–
Bolton
0",Unibet,-238,+320,+650,"Tuesday, 09 Feb 2010, 18:45",2:0
"Manchester City
2
–
Bolton
0",William Hill,-250,+350,+650,"Tuesday, 09 Feb 2010, 18:45",2:0
"Sunderland
1
–
Wigan
1",bet-at-home,-105,+235,+260,"Saturday, 06 Feb 2010, 14:00",1:1
"Sunderland
1
–
Wigan
1",bet365,+100,+240,+280,"Saturday, 06 Feb 2010, 14:00",1:1
"Sunderland
1
–
Wigan
1",bwin,-111,+235,+285,"Saturday, 06 Feb 2010, 14:00",1:1
"Sunderland
1
–
Wigan
1",Interwetten,+100,+229,+260,"Saturday, 06 Feb 2010, 14:00",1:1
"Sunderland
1
–
Wigan
1",Pinnacle,-101,+248,+300,"Saturday, 06 Feb 2010, 14:00",1:1
"Sunderland
1
–
Wigan
1",Unibet,+100,+225,+275,"Saturday, 06 Feb 2010, 14:00",1:1
"Sunderland
1
–
Wigan
1",William Hill,-105,+240,+290,"Saturday, 06 Feb 2010, 14:00",1:1
"Everton
3
–
Manchester Utd
1",bet-at-home,+375,+250,-143,"Saturday, 20 Feb 2010, 11:45",3:1
"Everton
3
–
Manchester Utd
1",bet365,+350,+250,-120,"Saturday, 20 Feb 2010, 11:45",3:1
"Everton
3
–
Manchester Utd
1",bwin,+375,+250,-143,"Saturday, 20 Feb 2010, 11:45",3:1
"Everton
3
–
Manchester Utd
1",Interwetten,+330,+240,-125,"Saturday, 20 Feb 2010, 11:45",3:1
"Everton
3
–
Manchester Utd
1",Pinnacle,+380,+258,-115,"Saturday, 20 Feb 2010, 11:45",3:1
"Everton
3
–
Manchester Utd
1",Unibet,+325,+250,-125,"Saturday, 20 Feb 2010, 11:45",3:1
"Everton
3
–
Manchester Utd
1",William Hill,+350,+250,-125,"Saturday, 20 Feb 2010, 11:45",3:1
"Chelsea
2
–
Manchester City
4",bet-at-home,-222,+275,+700,"Saturday, 27 Feb 2010, 11:45",2:4
"Chelsea
2
–
Manchester City
4",bet365,-227,+333,+650,"Saturday, 27 Feb 2010, 11:45",2:4
"Chelsea
2
–
Manchester City
4",bwin,-250,+309,+700,"Saturday, 27 Feb 2010, 11:45",2:4
"Chelsea
2
–
Manchester City
4",Interwetten,-222,+300,+600,"Saturday, 27 Feb 2010, 11:45",2:4
"Chelsea
2
–
Manchester City
4",Pinnacle,-227,+370,+769,"Saturday, 27 Feb 2010, 11:45",2:4
"Chelsea
2
–
Manchester City
4",Unibet,-222,+300,+650,"Saturday, 27 Feb 2010, 11:45",2:4
"Chelsea
2
–
Manchester City
4",William Hill,-227,+320,+650,"Saturday, 27 Feb 2010, 11:45",2:4
"Everton
2
–
Chelsea
1",bet-at-home,+425,+275,-167,"Wednesday, 10 Feb 2010, 19:00",2:1
"Everton
2
–
Chelsea
1",bet365,+400,+260,-137,"Wednesday, 10 Feb 2010, 19:00",2:1
"Everton
2
–
Chelsea
1",bwin,+425,+275,-167,"Wednesday, 10 Feb 2010, 19:00",2:1
"Everton
2
–
Chelsea
1",Interwetten,+390,+250,-143,"Wednesday, 10 Feb 2010, 19:00",2:1
"Everton
2
–
Chelsea
1",Pinnacle,+437,+280,-133,"Wednesday, 10 Feb 2010, 19:00",2:1
"Everton
2
–
Chelsea
1",Unibet,+384,+245,-139,"Wednesday, 10 Feb 2010, 19:00",2:1
"Everton
2
–
Chelsea
1",William Hill,+425,+250,-143,"Wednesday, 10 Feb 2010, 19:00",2:1
"Arsenal
2
–
Sunderland
0",bet-at-home,-500,+500,+1100,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
2
–
Sunderland
0",bet365,-500,+550,+1400,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
2
–
Sunderland
0",bwin,-500,+500,+1100,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
2
–
Sunderland
0",Interwetten,-500,+450,+1300,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
2
–
Sunderland
0",Pinnacle,-400,+512,+1514,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
2
–
Sunderland
0",Unibet,-500,+475,+1400,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
2
–
Sunderland
0",William Hill,-455,+450,+1400,"Saturday, 20 Feb 2010, 14:00",2:0
"Arsenal
3
–
Burnley
1",bet-at-home,-714,+550,+1600,"Saturday, 06 Mar 2010, 14:00",3:1
"Arsenal
3
–
Burnley
1",bet365,-769,+650,+2000,"Saturday, 06 Mar 2010, 14:00",3:1
"Arsenal
3
–
Burnley
1",bwin,-714,+600,+1600,"Saturday, 06 Mar 2010, 14:00",3:1
"Arsenal
3
–
Burnley
1",Interwetten,-714,+550,+1400,"Saturday, 06 Mar 2010, 14:00",3:1
"Arsenal
3
–
Burnley
1",Pinnacle,-667,+740,+2030,"Saturday, 06 Mar 2010, 14:00",3:1
"Arsenal
3
–
Burnley
1",Unibet,-769,+600,+1700,"Saturday, 06 Mar 2010, 14:00",3:1
"Arsenal
3
–
Burnley
1",William Hill,-833,+700,+2000,"Saturday, 06 Mar 2010, 14:00",3:1
"Wigan
0
–
Tottenham
3",bet-at-home,+250,+235,+100,"Sunday, 21 Feb 2010, 15:15",0:3
"Wigan
0
–
Tottenham
3",bet365,+275,+250,+100,"Sunday, 21 Feb 2010, 15:15",0:3
"Wigan
0
–
Tottenham
3",bwin,+254,+229,+100,"Sunday, 21 Feb 2010, 15:15",0:3
"Wigan
0
–
Tottenham
3",Interwetten,+235,+229,+110,"Sunday, 21 Feb 2010, 15:15",0:3
"Wigan
0
–
Tottenham
3",Pinnacle,+298,+256,+104,"Sunday, 21 Feb 2010, 15:15",0:3
"Wigan
0
–
Tottenham
3",Unibet,+260,+229,+100,"Sunday, 21 Feb 2010, 15:15",0:3
"Wigan
0
–
Tottenham
3",William Hill,+275,+240,+100,"Sunday, 21 Feb 2010, 15:15",0:3
"Bolton
0
–
Fulham
0",bet-at-home,+110,+220,+240,"Saturday, 06 Feb 2010, 14:00",0:0
"Bolton
0
–
Fulham
0",bet365,+110,+229,+260,"Saturday, 06 Feb 2010, 14:00",0:0
"Bolton
0
–
Fulham
0",bwin,+104,+225,+250,"Saturday, 06 Feb 2010, 14:00",0:0
"Bolton
0
–
Fulham
0",Interwetten,+110,+225,+240,"Saturday, 06 Feb 2010, 14:00",0:0
"Bolton
0
–
Fulham
0",Pinnacle,+118,+239,+271,"Saturday, 06 Feb 2010, 14:00",0:0
"Bolton
0
–
Fulham
0",Unibet,+110,+229,+250,"Saturday, 06 Feb 2010, 14:00",0:0
"Bolton
0
–
Fulham
0",William Hill,+110,+225,+250,"Saturday, 06 Feb 2010, 14:00",0:0
"Wigan
1
–
Stoke
1",bet-at-home,+125,+220,+204,"Tuesday, 09 Feb 2010, 18:45",1:1
"Wigan
1
–
Stoke
1",bet365,+129,+225,+220,"Tuesday, 09 Feb 2010, 18:45",1:1
"Wigan
1
–
Stoke
1",bwin,+114,+225,+225,"Tuesday, 09 Feb 2010, 18:45",1:1
"Wigan
1
–
Stoke
1",Interwetten,+120,+220,+220,"Tuesday, 09 Feb 2010, 18:45",1:1
"Wigan
1
–
Stoke
1",Pinnacle,+137,+229,+239,"Tuesday, 09 Feb 2010, 18:45",1:1
"Wigan
1
–
Stoke
1",Unibet,+120,+225,+220,"Tuesday, 09 Feb 2010, 18:45",1:1
"Wigan
1
–
Stoke
1",William Hill,+125,+220,+225,"Tuesday, 09 Feb 2010, 18:45",1:1
"Tottenham
2
–
Everton
1",bet-at-home,-118,+220,+334,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
2
–
Everton
1",bet365,-110,+250,+300,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
2
–
Everton
1",bwin,-111,+229,+300,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
2
–
Everton
1",Interwetten,+100,+229,+260,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
2
–
Everton
1",Pinnacle,-110,+260,+357,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
2
–
Everton
1",Unibet,-111,+225,+309,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
2
–
Everton
1",William Hill,-110,+220,+280,"Sunday, 28 Feb 2010, 12:00",2:1
"Tottenham
0
–
Aston Villa
0",bet-at-home,+100,+225,+265,"Saturday, 06 Feb 2010, 16:30",0:0
"Tottenham
0
–
Aston Villa
0",bet365,+100,+240,+280,"Saturday, 06 Feb 2010, 16:30",0:0
"Tottenham
0
–
Aston Villa
0",bwin,-105,+240,+260,"Saturday, 06 Feb 2010, 16:30",0:0
"Tottenham
0
–
Aston Villa
0",Interwetten,+104,+225,+250,"Saturday, 06 Feb 2010, 16:30",0:0
"Tottenham
0
–
Aston Villa
0",Pinnacle,+108,+238,+309,"Saturday, 06 Feb 2010, 16:30",0:0
"Tottenham
0
–
Aston Villa
0",Unibet,+100,+225,+275,"Saturday, 06 Feb 2010, 16:30",0:0
"Tottenham
0
–
Aston Villa
0",William Hill,-105,+240,+290,"Saturday, 06 Feb 2010, 16:30",0:0
